image,mask
training_data/images/real_81_17.jpg,training_data/masks/mask_81_17_0.jpg
training_data/images/real_81_18.jpg,training_data/masks/mask_81_18_0.jpg
training_data/images/real_81_18.jpg,training_data/masks/mask_81_18_1.jpg
training_data/images/real_81_19.jpg,training_data/masks/mask_81_19_0.jpg
training_data/images/real_81_19.jpg,training_data/masks/mask_81_19_1.jpg
training_data/images/real_81_20.jpg,training_data/masks/mask_81_20_0.jpg
training_data/images/real_81_20.jpg,training_data/masks/mask_81_20_1.jpg
training_data/images/real_81_21.jpg,training_data/masks/mask_81_21_0.jpg
training_data/images/real_81_21.jpg,training_data/masks/mask_81_21_1.jpg
training_data/images/real_81_22.jpg,training_data/masks/mask_81_22_0.jpg
training_data/images/real_81_22.jpg,training_data/masks/mask_81_22_1.jpg
training_data/images/real_81_23.jpg,training_data/masks/mask_81_23_0.jpg
training_data/images/real_81_23.jpg,training_data/masks/mask_81_23_1.jpg
training_data/images/real_81_24.jpg,training_data/masks/mask_81_24_0.jpg
training_data/images/real_81_24.jpg,training_data/masks/mask_81_24_1.jpg
training_data/images/real_81_25.jpg,training_data/masks/mask_81_25_0.jpg
training_data/images/real_81_25.jpg,training_data/masks/mask_81_25_1.jpg
training_data/images/real_81_26.jpg,training_data/masks/mask_81_26_0.jpg
training_data/images/real_81_26.jpg,training_data/masks/mask_81_26_1.jpg
training_data/images/real_81_27.jpg,training_data/masks/mask_81_27_0.jpg
training_data/images/real_81_27.jpg,training_data/masks/mask_81_27_1.jpg
training_data/images/real_81_28.jpg,training_data/masks/mask_81_28_0.jpg
training_data/images/real_81_28.jpg,training_data/masks/mask_81_28_1.jpg
training_data/images/real_81_29.jpg,training_data/masks/mask_81_29_0.jpg
training_data/images/real_81_30.jpg,training_data/masks/mask_81_30_0.jpg
training_data/images/real_81_30.jpg,training_data/masks/mask_81_30_1.jpg
training_data/images/real_81_31.jpg,training_data/masks/mask_81_31_0.jpg
training_data/images/real_81_31.jpg,training_data/masks/mask_81_31_1.jpg
training_data/images/real_81_32.jpg,training_data/masks/mask_81_32_0.jpg
training_data/images/real_81_32.jpg,training_data/masks/mask_81_32_1.jpg
training_data/images/real_81_33.jpg,training_data/masks/mask_81_33_0.jpg
training_data/images/real_81_33.jpg,training_data/masks/mask_81_33_1.jpg
training_data/images/real_81_34.jpg,training_data/masks/mask_81_34_0.jpg
training_data/images/real_81_34.jpg,training_data/masks/mask_81_34_1.jpg
training_data/images/real_81_35.jpg,training_data/masks/mask_81_35_0.jpg
training_data/images/real_81_35.jpg,training_data/masks/mask_81_35_1.jpg
training_data/images/real_81_36.jpg,training_data/masks/mask_81_36_0.jpg
training_data/images/real_81_36.jpg,training_data/masks/mask_81_36_1.jpg
training_data/images/real_81_37.jpg,training_data/masks/mask_81_37_0.jpg
training_data/images/real_81_37.jpg,training_data/masks/mask_81_37_1.jpg
training_data/images/real_81_38.jpg,training_data/masks/mask_81_38_0.jpg
training_data/images/real_81_38.jpg,training_data/masks/mask_81_38_1.jpg
training_data/images/real_81_39.jpg,training_data/masks/mask_81_39_0.jpg
training_data/images/real_81_39.jpg,training_data/masks/mask_81_39_1.jpg
training_data/images/real_81_40.jpg,training_data/masks/mask_81_40_0.jpg
training_data/images/real_81_41.jpg,training_data/masks/mask_81_41_0.jpg
training_data/images/real_81_41.jpg,training_data/masks/mask_81_41_1.jpg
training_data/images/real_81_42.jpg,training_data/masks/mask_81_42_0.jpg
training_data/images/real_81_42.jpg,training_data/masks/mask_81_42_1.jpg
training_data/images/real_81_43.jpg,training_data/masks/mask_81_43_0.jpg
training_data/images/real_81_43.jpg,training_data/masks/mask_81_43_1.jpg
training_data/images/real_81_44.jpg,training_data/masks/mask_81_44_0.jpg
training_data/images/real_81_44.jpg,training_data/masks/mask_81_44_1.jpg
training_data/images/real_81_45.jpg,training_data/masks/mask_81_45_0.jpg
training_data/images/real_81_45.jpg,training_data/masks/mask_81_45_1.jpg
training_data/images/real_81_46.jpg,training_data/masks/mask_81_46_0.jpg
training_data/images/real_81_46.jpg,training_data/masks/mask_81_46_1.jpg
training_data/images/real_81_47.jpg,training_data/masks/mask_81_47_0.jpg
training_data/images/real_81_47.jpg,training_data/masks/mask_81_47_1.jpg
training_data/images/real_81_48.jpg,training_data/masks/mask_81_48_0.jpg
training_data/images/real_81_48.jpg,training_data/masks/mask_81_48_1.jpg
training_data/images/real_81_49.jpg,training_data/masks/mask_81_49_0.jpg
training_data/images/real_81_49.jpg,training_data/masks/mask_81_49_1.jpg
training_data/images/real_81_50.jpg,training_data/masks/mask_81_50_0.jpg
training_data/images/real_81_50.jpg,training_data/masks/mask_81_50_1.jpg
training_data/images/real_81_51.jpg,training_data/masks/mask_81_51_0.jpg
training_data/images/real_81_51.jpg,training_data/masks/mask_81_51_1.jpg
training_data/images/real_81_52.jpg,training_data/masks/mask_81_52_0.jpg
training_data/images/real_81_53.jpg,training_data/masks/mask_81_53_0.jpg
training_data/images/real_81_53.jpg,training_data/masks/mask_81_53_1.jpg
training_data/images/real_81_54.jpg,training_data/masks/mask_81_54_0.jpg
training_data/images/real_81_54.jpg,training_data/masks/mask_81_54_1.jpg
training_data/images/real_81_55.jpg,training_data/masks/mask_81_55_0.jpg
training_data/images/real_81_55.jpg,training_data/masks/mask_81_55_1.jpg
training_data/images/real_81_56.jpg,training_data/masks/mask_81_56_0.jpg
training_data/images/real_81_56.jpg,training_data/masks/mask_81_56_1.jpg
training_data/images/real_81_57.jpg,training_data/masks/mask_81_57_0.jpg
training_data/images/real_81_57.jpg,training_data/masks/mask_81_57_1.jpg
training_data/images/real_82_9.jpg,training_data/masks/mask_82_9_0.jpg
training_data/images/real_82_9.jpg,training_data/masks/mask_82_9_1.jpg
training_data/images/real_82_10.jpg,training_data/masks/mask_82_10_0.jpg
training_data/images/real_82_10.jpg,training_data/masks/mask_82_10_1.jpg
training_data/images/real_82_11.jpg,training_data/masks/mask_82_11_0.jpg
training_data/images/real_82_11.jpg,training_data/masks/mask_82_11_1.jpg
training_data/images/real_82_12.jpg,training_data/masks/mask_82_12_0.jpg
training_data/images/real_82_12.jpg,training_data/masks/mask_82_12_1.jpg
training_data/images/real_82_13.jpg,training_data/masks/mask_82_13_0.jpg
training_data/images/real_82_13.jpg,training_data/masks/mask_82_13_1.jpg
training_data/images/real_82_14.jpg,training_data/masks/mask_82_14_0.jpg
training_data/images/real_82_14.jpg,training_data/masks/mask_82_14_1.jpg
training_data/images/real_82_15.jpg,training_data/masks/mask_82_15_0.jpg
training_data/images/real_82_15.jpg,training_data/masks/mask_82_15_1.jpg
training_data/images/real_82_16.jpg,training_data/masks/mask_82_16_0.jpg
training_data/images/real_82_16.jpg,training_data/masks/mask_82_16_1.jpg
training_data/images/real_82_17.jpg,training_data/masks/mask_82_17_0.jpg
training_data/images/real_82_18.jpg,training_data/masks/mask_82_18_0.jpg
training_data/images/real_82_18.jpg,training_data/masks/mask_82_18_1.jpg
training_data/images/real_82_19.jpg,training_data/masks/mask_82_19_0.jpg
training_data/images/real_82_19.jpg,training_data/masks/mask_82_19_1.jpg
training_data/images/real_82_20.jpg,training_data/masks/mask_82_20_0.jpg
training_data/images/real_82_20.jpg,training_data/masks/mask_82_20_1.jpg
training_data/images/real_82_21.jpg,training_data/masks/mask_82_21_0.jpg
training_data/images/real_82_21.jpg,training_data/masks/mask_82_21_1.jpg
training_data/images/real_82_22.jpg,training_data/masks/mask_82_22_0.jpg
training_data/images/real_82_22.jpg,training_data/masks/mask_82_22_1.jpg
training_data/images/real_82_23.jpg,training_data/masks/mask_82_23_0.jpg
training_data/images/real_82_23.jpg,training_data/masks/mask_82_23_1.jpg
training_data/images/real_82_24.jpg,training_data/masks/mask_82_24_0.jpg
training_data/images/real_82_24.jpg,training_data/masks/mask_82_24_1.jpg
training_data/images/real_82_25.jpg,training_data/masks/mask_82_25_0.jpg
training_data/images/real_82_25.jpg,training_data/masks/mask_82_25_1.jpg
training_data/images/real_82_26.jpg,training_data/masks/mask_82_26_0.jpg
training_data/images/real_82_26.jpg,training_data/masks/mask_82_26_1.jpg
training_data/images/real_82_27.jpg,training_data/masks/mask_82_27_0.jpg
training_data/images/real_82_27.jpg,training_data/masks/mask_82_27_1.jpg
training_data/images/real_82_28.jpg,training_data/masks/mask_82_28_0.jpg
training_data/images/real_82_28.jpg,training_data/masks/mask_82_28_1.jpg
training_data/images/real_82_29.jpg,training_data/masks/mask_82_29_0.jpg
training_data/images/real_82_30.jpg,training_data/masks/mask_82_30_0.jpg
training_data/images/real_82_30.jpg,training_data/masks/mask_82_30_1.jpg
training_data/images/real_82_31.jpg,training_data/masks/mask_82_31_0.jpg
training_data/images/real_82_31.jpg,training_data/masks/mask_82_31_1.jpg
training_data/images/real_82_32.jpg,training_data/masks/mask_82_32_0.jpg
training_data/images/real_82_32.jpg,training_data/masks/mask_82_32_1.jpg
training_data/images/real_82_33.jpg,training_data/masks/mask_82_33_0.jpg
training_data/images/real_82_33.jpg,training_data/masks/mask_82_33_1.jpg
training_data/images/real_82_34.jpg,training_data/masks/mask_82_34_0.jpg
training_data/images/real_82_34.jpg,training_data/masks/mask_82_34_1.jpg
training_data/images/real_82_35.jpg,training_data/masks/mask_82_35_0.jpg
training_data/images/real_82_35.jpg,training_data/masks/mask_82_35_1.jpg
training_data/images/real_82_36.jpg,training_data/masks/mask_82_36_0.jpg
training_data/images/real_82_36.jpg,training_data/masks/mask_82_36_1.jpg
training_data/images/real_82_37.jpg,training_data/masks/mask_82_37_0.jpg
training_data/images/real_82_37.jpg,training_data/masks/mask_82_37_1.jpg
training_data/images/real_82_38.jpg,training_data/masks/mask_82_38_0.jpg
training_data/images/real_82_38.jpg,training_data/masks/mask_82_38_1.jpg
training_data/images/real_82_39.jpg,training_data/masks/mask_82_39_0.jpg
training_data/images/real_82_39.jpg,training_data/masks/mask_82_39_1.jpg
training_data/images/real_82_40.jpg,training_data/masks/mask_82_40_0.jpg
training_data/images/real_82_41.jpg,training_data/masks/mask_82_41_0.jpg
training_data/images/real_82_41.jpg,training_data/masks/mask_82_41_1.jpg
training_data/images/real_82_42.jpg,training_data/masks/mask_82_42_0.jpg
training_data/images/real_82_42.jpg,training_data/masks/mask_82_42_1.jpg
training_data/images/real_82_43.jpg,training_data/masks/mask_82_43_0.jpg
training_data/images/real_82_43.jpg,training_data/masks/mask_82_43_1.jpg
training_data/images/real_82_44.jpg,training_data/masks/mask_82_44_0.jpg
training_data/images/real_82_44.jpg,training_data/masks/mask_82_44_1.jpg
training_data/images/real_82_45.jpg,training_data/masks/mask_82_45_0.jpg
training_data/images/real_82_45.jpg,training_data/masks/mask_82_45_1.jpg
training_data/images/real_82_46.jpg,training_data/masks/mask_82_46_0.jpg
training_data/images/real_82_46.jpg,training_data/masks/mask_82_46_1.jpg
training_data/images/real_82_47.jpg,training_data/masks/mask_82_47_0.jpg
training_data/images/real_82_47.jpg,training_data/masks/mask_82_47_1.jpg
training_data/images/real_82_48.jpg,training_data/masks/mask_82_48_0.jpg
training_data/images/real_82_48.jpg,training_data/masks/mask_82_48_1.jpg
training_data/images/real_82_49.jpg,training_data/masks/mask_82_49_0.jpg
training_data/images/real_82_49.jpg,training_data/masks/mask_82_49_1.jpg
training_data/images/real_82_50.jpg,training_data/masks/mask_82_50_0.jpg
training_data/images/real_82_50.jpg,training_data/masks/mask_82_50_1.jpg
training_data/images/real_82_51.jpg,training_data/masks/mask_82_51_0.jpg
training_data/images/real_82_51.jpg,training_data/masks/mask_82_51_1.jpg
training_data/images/real_82_52.jpg,training_data/masks/mask_82_52_0.jpg
training_data/images/real_82_53.jpg,training_data/masks/mask_82_53_0.jpg
training_data/images/real_82_53.jpg,training_data/masks/mask_82_53_1.jpg
training_data/images/real_82_54.jpg,training_data/masks/mask_82_54_0.jpg
training_data/images/real_82_54.jpg,training_data/masks/mask_82_54_1.jpg
training_data/images/real_82_55.jpg,training_data/masks/mask_82_55_0.jpg
training_data/images/real_82_55.jpg,training_data/masks/mask_82_55_1.jpg
training_data/images/real_82_56.jpg,training_data/masks/mask_82_56_0.jpg
training_data/images/real_82_56.jpg,training_data/masks/mask_82_56_1.jpg
training_data/images/real_82_57.jpg,training_data/masks/mask_82_57_0.jpg
training_data/images/real_82_57.jpg,training_data/masks/mask_82_57_1.jpg
training_data/images/real_83_9.jpg,training_data/masks/mask_83_9_0.jpg
training_data/images/real_83_9.jpg,training_data/masks/mask_83_9_1.jpg
training_data/images/real_83_10.jpg,training_data/masks/mask_83_10_0.jpg
training_data/images/real_83_10.jpg,training_data/masks/mask_83_10_1.jpg
training_data/images/real_83_11.jpg,training_data/masks/mask_83_11_0.jpg
training_data/images/real_83_11.jpg,training_data/masks/mask_83_11_1.jpg
training_data/images/real_83_12.jpg,training_data/masks/mask_83_12_0.jpg
training_data/images/real_83_12.jpg,training_data/masks/mask_83_12_1.jpg
training_data/images/real_83_13.jpg,training_data/masks/mask_83_13_0.jpg
training_data/images/real_83_13.jpg,training_data/masks/mask_83_13_1.jpg
training_data/images/real_83_14.jpg,training_data/masks/mask_83_14_0.jpg
training_data/images/real_83_14.jpg,training_data/masks/mask_83_14_1.jpg
training_data/images/real_83_15.jpg,training_data/masks/mask_83_15_0.jpg
training_data/images/real_83_15.jpg,training_data/masks/mask_83_15_1.jpg
training_data/images/real_83_16.jpg,training_data/masks/mask_83_16_0.jpg
training_data/images/real_83_16.jpg,training_data/masks/mask_83_16_1.jpg
training_data/images/real_83_17.jpg,training_data/masks/mask_83_17_0.jpg
training_data/images/real_83_18.jpg,training_data/masks/mask_83_18_0.jpg
training_data/images/real_83_18.jpg,training_data/masks/mask_83_18_1.jpg
training_data/images/real_83_19.jpg,training_data/masks/mask_83_19_0.jpg
training_data/images/real_83_19.jpg,training_data/masks/mask_83_19_1.jpg
training_data/images/real_83_20.jpg,training_data/masks/mask_83_20_0.jpg
training_data/images/real_83_20.jpg,training_data/masks/mask_83_20_1.jpg
training_data/images/real_83_21.jpg,training_data/masks/mask_83_21_0.jpg
training_data/images/real_83_21.jpg,training_data/masks/mask_83_21_1.jpg
training_data/images/real_83_22.jpg,training_data/masks/mask_83_22_0.jpg
training_data/images/real_83_22.jpg,training_data/masks/mask_83_22_1.jpg
training_data/images/real_83_23.jpg,training_data/masks/mask_83_23_0.jpg
training_data/images/real_83_23.jpg,training_data/masks/mask_83_23_1.jpg
training_data/images/real_83_24.jpg,training_data/masks/mask_83_24_0.jpg
training_data/images/real_83_24.jpg,training_data/masks/mask_83_24_1.jpg
training_data/images/real_83_25.jpg,training_data/masks/mask_83_25_0.jpg
training_data/images/real_83_25.jpg,training_data/masks/mask_83_25_1.jpg
training_data/images/real_83_26.jpg,training_data/masks/mask_83_26_0.jpg
training_data/images/real_83_26.jpg,training_data/masks/mask_83_26_1.jpg
training_data/images/real_83_27.jpg,training_data/masks/mask_83_27_0.jpg
training_data/images/real_83_27.jpg,training_data/masks/mask_83_27_1.jpg
training_data/images/real_83_28.jpg,training_data/masks/mask_83_28_0.jpg
training_data/images/real_83_28.jpg,training_data/masks/mask_83_28_1.jpg
training_data/images/real_83_29.jpg,training_data/masks/mask_83_29_0.jpg
training_data/images/real_83_30.jpg,training_data/masks/mask_83_30_0.jpg
training_data/images/real_83_30.jpg,training_data/masks/mask_83_30_1.jpg
training_data/images/real_83_31.jpg,training_data/masks/mask_83_31_0.jpg
training_data/images/real_83_31.jpg,training_data/masks/mask_83_31_1.jpg
training_data/images/real_83_32.jpg,training_data/masks/mask_83_32_0.jpg
training_data/images/real_83_32.jpg,training_data/masks/mask_83_32_1.jpg
training_data/images/real_83_33.jpg,training_data/masks/mask_83_33_0.jpg
training_data/images/real_83_33.jpg,training_data/masks/mask_83_33_1.jpg
training_data/images/real_83_34.jpg,training_data/masks/mask_83_34_0.jpg
training_data/images/real_83_34.jpg,training_data/masks/mask_83_34_1.jpg
training_data/images/real_83_35.jpg,training_data/masks/mask_83_35_0.jpg
training_data/images/real_83_35.jpg,training_data/masks/mask_83_35_1.jpg
training_data/images/real_83_36.jpg,training_data/masks/mask_83_36_0.jpg
training_data/images/real_83_36.jpg,training_data/masks/mask_83_36_1.jpg
training_data/images/real_83_37.jpg,training_data/masks/mask_83_37_0.jpg
training_data/images/real_83_37.jpg,training_data/masks/mask_83_37_1.jpg
training_data/images/real_83_38.jpg,training_data/masks/mask_83_38_0.jpg
training_data/images/real_83_38.jpg,training_data/masks/mask_83_38_1.jpg
training_data/images/real_83_39.jpg,training_data/masks/mask_83_39_0.jpg
training_data/images/real_83_39.jpg,training_data/masks/mask_83_39_1.jpg
training_data/images/real_83_40.jpg,training_data/masks/mask_83_40_0.jpg
training_data/images/real_83_41.jpg,training_data/masks/mask_83_41_0.jpg
training_data/images/real_83_41.jpg,training_data/masks/mask_83_41_1.jpg
training_data/images/real_83_42.jpg,training_data/masks/mask_83_42_0.jpg
training_data/images/real_83_42.jpg,training_data/masks/mask_83_42_1.jpg
training_data/images/real_83_43.jpg,training_data/masks/mask_83_43_0.jpg
training_data/images/real_83_43.jpg,training_data/masks/mask_83_43_1.jpg
training_data/images/real_83_44.jpg,training_data/masks/mask_83_44_0.jpg
training_data/images/real_83_44.jpg,training_data/masks/mask_83_44_1.jpg
training_data/images/real_83_45.jpg,training_data/masks/mask_83_45_0.jpg
training_data/images/real_83_45.jpg,training_data/masks/mask_83_45_1.jpg
training_data/images/real_83_46.jpg,training_data/masks/mask_83_46_0.jpg
training_data/images/real_83_46.jpg,training_data/masks/mask_83_46_1.jpg
training_data/images/real_83_47.jpg,training_data/masks/mask_83_47_0.jpg
training_data/images/real_83_47.jpg,training_data/masks/mask_83_47_1.jpg
training_data/images/real_83_48.jpg,training_data/masks/mask_83_48_0.jpg
training_data/images/real_83_48.jpg,training_data/masks/mask_83_48_1.jpg
training_data/images/real_83_49.jpg,training_data/masks/mask_83_49_0.jpg
training_data/images/real_83_49.jpg,training_data/masks/mask_83_49_1.jpg
training_data/images/real_83_50.jpg,training_data/masks/mask_83_50_0.jpg
training_data/images/real_83_50.jpg,training_data/masks/mask_83_50_1.jpg
training_data/images/real_83_51.jpg,training_data/masks/mask_83_51_0.jpg
training_data/images/real_83_51.jpg,training_data/masks/mask_83_51_1.jpg
training_data/images/real_83_52.jpg,training_data/masks/mask_83_52_0.jpg
training_data/images/real_83_53.jpg,training_data/masks/mask_83_53_0.jpg
training_data/images/real_83_53.jpg,training_data/masks/mask_83_53_1.jpg
training_data/images/real_83_54.jpg,training_data/masks/mask_83_54_0.jpg
training_data/images/real_83_54.jpg,training_data/masks/mask_83_54_1.jpg
training_data/images/real_83_55.jpg,training_data/masks/mask_83_55_0.jpg
training_data/images/real_83_55.jpg,training_data/masks/mask_83_55_1.jpg
training_data/images/real_83_56.jpg,training_data/masks/mask_83_56_0.jpg
training_data/images/real_83_56.jpg,training_data/masks/mask_83_56_1.jpg
training_data/images/real_83_57.jpg,training_data/masks/mask_83_57_0.jpg
training_data/images/real_83_57.jpg,training_data/masks/mask_83_57_1.jpg
training_data/images/real_84_9.jpg,training_data/masks/mask_84_9_0.jpg
training_data/images/real_84_9.jpg,training_data/masks/mask_84_9_1.jpg
training_data/images/real_84_10.jpg,training_data/masks/mask_84_10_0.jpg
training_data/images/real_84_10.jpg,training_data/masks/mask_84_10_1.jpg
training_data/images/real_84_11.jpg,training_data/masks/mask_84_11_0.jpg
training_data/images/real_84_11.jpg,training_data/masks/mask_84_11_1.jpg
training_data/images/real_84_12.jpg,training_data/masks/mask_84_12_0.jpg
training_data/images/real_84_12.jpg,training_data/masks/mask_84_12_1.jpg
training_data/images/real_84_13.jpg,training_data/masks/mask_84_13_0.jpg
training_data/images/real_84_13.jpg,training_data/masks/mask_84_13_1.jpg
training_data/images/real_84_14.jpg,training_data/masks/mask_84_14_0.jpg
training_data/images/real_84_14.jpg,training_data/masks/mask_84_14_1.jpg
training_data/images/real_84_15.jpg,training_data/masks/mask_84_15_0.jpg
training_data/images/real_84_15.jpg,training_data/masks/mask_84_15_1.jpg
training_data/images/real_84_16.jpg,training_data/masks/mask_84_16_0.jpg
training_data/images/real_84_16.jpg,training_data/masks/mask_84_16_1.jpg
training_data/images/real_84_17.jpg,training_data/masks/mask_84_17_0.jpg
training_data/images/real_84_18.jpg,training_data/masks/mask_84_18_0.jpg
training_data/images/real_84_18.jpg,training_data/masks/mask_84_18_1.jpg
training_data/images/real_84_19.jpg,training_data/masks/mask_84_19_0.jpg
training_data/images/real_84_19.jpg,training_data/masks/mask_84_19_1.jpg
training_data/images/real_84_20.jpg,training_data/masks/mask_84_20_0.jpg
training_data/images/real_84_20.jpg,training_data/masks/mask_84_20_1.jpg
training_data/images/real_84_21.jpg,training_data/masks/mask_84_21_0.jpg
training_data/images/real_84_21.jpg,training_data/masks/mask_84_21_1.jpg
training_data/images/real_84_22.jpg,training_data/masks/mask_84_22_0.jpg
training_data/images/real_84_22.jpg,training_data/masks/mask_84_22_1.jpg
training_data/images/real_84_23.jpg,training_data/masks/mask_84_23_0.jpg
training_data/images/real_84_23.jpg,training_data/masks/mask_84_23_1.jpg
training_data/images/real_84_24.jpg,training_data/masks/mask_84_24_0.jpg
training_data/images/real_84_24.jpg,training_data/masks/mask_84_24_1.jpg
training_data/images/real_84_25.jpg,training_data/masks/mask_84_25_0.jpg
training_data/images/real_84_25.jpg,training_data/masks/mask_84_25_1.jpg
training_data/images/real_84_26.jpg,training_data/masks/mask_84_26_0.jpg
training_data/images/real_84_26.jpg,training_data/masks/mask_84_26_1.jpg
training_data/images/real_84_27.jpg,training_data/masks/mask_84_27_0.jpg
training_data/images/real_84_27.jpg,training_data/masks/mask_84_27_1.jpg
training_data/images/real_84_28.jpg,training_data/masks/mask_84_28_0.jpg
training_data/images/real_84_28.jpg,training_data/masks/mask_84_28_1.jpg
training_data/images/real_84_29.jpg,training_data/masks/mask_84_29_0.jpg
training_data/images/real_84_30.jpg,training_data/masks/mask_84_30_0.jpg
training_data/images/real_84_30.jpg,training_data/masks/mask_84_30_1.jpg
training_data/images/real_84_31.jpg,training_data/masks/mask_84_31_0.jpg
training_data/images/real_84_31.jpg,training_data/masks/mask_84_31_1.jpg
training_data/images/real_84_32.jpg,training_data/masks/mask_84_32_0.jpg
training_data/images/real_84_32.jpg,training_data/masks/mask_84_32_1.jpg
training_data/images/real_84_33.jpg,training_data/masks/mask_84_33_0.jpg
training_data/images/real_84_33.jpg,training_data/masks/mask_84_33_1.jpg
training_data/images/real_84_34.jpg,training_data/masks/mask_84_34_0.jpg
training_data/images/real_84_34.jpg,training_data/masks/mask_84_34_1.jpg
training_data/images/real_84_35.jpg,training_data/masks/mask_84_35_0.jpg
training_data/images/real_84_35.jpg,training_data/masks/mask_84_35_1.jpg
training_data/images/real_84_36.jpg,training_data/masks/mask_84_36_0.jpg
training_data/images/real_84_36.jpg,training_data/masks/mask_84_36_1.jpg
training_data/images/real_84_37.jpg,training_data/masks/mask_84_37_0.jpg
training_data/images/real_84_37.jpg,training_data/masks/mask_84_37_1.jpg
training_data/images/real_84_38.jpg,training_data/masks/mask_84_38_0.jpg
training_data/images/real_84_38.jpg,training_data/masks/mask_84_38_1.jpg
training_data/images/real_84_39.jpg,training_data/masks/mask_84_39_0.jpg
training_data/images/real_84_39.jpg,training_data/masks/mask_84_39_1.jpg
training_data/images/real_84_40.jpg,training_data/masks/mask_84_40_0.jpg
training_data/images/real_84_41.jpg,training_data/masks/mask_84_41_0.jpg
training_data/images/real_84_41.jpg,training_data/masks/mask_84_41_1.jpg
training_data/images/real_84_42.jpg,training_data/masks/mask_84_42_0.jpg
training_data/images/real_84_42.jpg,training_data/masks/mask_84_42_1.jpg
training_data/images/real_84_43.jpg,training_data/masks/mask_84_43_0.jpg
training_data/images/real_84_43.jpg,training_data/masks/mask_84_43_1.jpg
training_data/images/real_84_44.jpg,training_data/masks/mask_84_44_0.jpg
training_data/images/real_84_44.jpg,training_data/masks/mask_84_44_1.jpg
training_data/images/real_84_45.jpg,training_data/masks/mask_84_45_0.jpg
training_data/images/real_84_45.jpg,training_data/masks/mask_84_45_1.jpg
training_data/images/real_84_46.jpg,training_data/masks/mask_84_46_0.jpg
training_data/images/real_84_46.jpg,training_data/masks/mask_84_46_1.jpg
training_data/images/real_84_47.jpg,training_data/masks/mask_84_47_0.jpg
training_data/images/real_84_47.jpg,training_data/masks/mask_84_47_1.jpg
training_data/images/real_84_48.jpg,training_data/masks/mask_84_48_0.jpg
training_data/images/real_84_48.jpg,training_data/masks/mask_84_48_1.jpg
training_data/images/real_84_49.jpg,training_data/masks/mask_84_49_0.jpg
training_data/images/real_84_49.jpg,training_data/masks/mask_84_49_1.jpg
training_data/images/real_84_50.jpg,training_data/masks/mask_84_50_0.jpg
training_data/images/real_84_50.jpg,training_data/masks/mask_84_50_1.jpg
training_data/images/real_84_51.jpg,training_data/masks/mask_84_51_0.jpg
training_data/images/real_84_51.jpg,training_data/masks/mask_84_51_1.jpg
training_data/images/real_84_52.jpg,training_data/masks/mask_84_52_0.jpg
training_data/images/real_84_53.jpg,training_data/masks/mask_84_53_0.jpg
training_data/images/real_84_53.jpg,training_data/masks/mask_84_53_1.jpg
training_data/images/real_84_54.jpg,training_data/masks/mask_84_54_0.jpg
training_data/images/real_84_54.jpg,training_data/masks/mask_84_54_1.jpg
training_data/images/real_84_55.jpg,training_data/masks/mask_84_55_0.jpg
training_data/images/real_84_55.jpg,training_data/masks/mask_84_55_1.jpg
training_data/images/real_84_56.jpg,training_data/masks/mask_84_56_0.jpg
training_data/images/real_84_56.jpg,training_data/masks/mask_84_56_1.jpg
training_data/images/real_84_57.jpg,training_data/masks/mask_84_57_0.jpg
training_data/images/real_84_57.jpg,training_data/masks/mask_84_57_1.jpg
training_data/images/real_85_9.jpg,training_data/masks/mask_85_9_0.jpg
training_data/images/real_85_9.jpg,training_data/masks/mask_85_9_1.jpg
training_data/images/real_85_10.jpg,training_data/masks/mask_85_10_0.jpg
training_data/images/real_85_10.jpg,training_data/masks/mask_85_10_1.jpg
training_data/images/real_85_11.jpg,training_data/masks/mask_85_11_0.jpg
training_data/images/real_85_11.jpg,training_data/masks/mask_85_11_1.jpg
training_data/images/real_85_12.jpg,training_data/masks/mask_85_12_0.jpg
training_data/images/real_85_12.jpg,training_data/masks/mask_85_12_1.jpg
training_data/images/real_85_13.jpg,training_data/masks/mask_85_13_0.jpg
training_data/images/real_85_13.jpg,training_data/masks/mask_85_13_1.jpg
training_data/images/real_85_14.jpg,training_data/masks/mask_85_14_0.jpg
training_data/images/real_85_14.jpg,training_data/masks/mask_85_14_1.jpg
training_data/images/real_85_15.jpg,training_data/masks/mask_85_15_0.jpg
training_data/images/real_85_15.jpg,training_data/masks/mask_85_15_1.jpg
training_data/images/real_85_16.jpg,training_data/masks/mask_85_16_0.jpg
training_data/images/real_85_16.jpg,training_data/masks/mask_85_16_1.jpg
training_data/images/real_85_17.jpg,training_data/masks/mask_85_17_0.jpg
training_data/images/real_85_18.jpg,training_data/masks/mask_85_18_0.jpg
training_data/images/real_85_18.jpg,training_data/masks/mask_85_18_1.jpg
training_data/images/real_85_19.jpg,training_data/masks/mask_85_19_0.jpg
training_data/images/real_85_19.jpg,training_data/masks/mask_85_19_1.jpg
training_data/images/real_85_20.jpg,training_data/masks/mask_85_20_0.jpg
training_data/images/real_85_20.jpg,training_data/masks/mask_85_20_1.jpg
training_data/images/real_85_21.jpg,training_data/masks/mask_85_21_0.jpg
training_data/images/real_85_21.jpg,training_data/masks/mask_85_21_1.jpg
training_data/images/real_85_22.jpg,training_data/masks/mask_85_22_0.jpg
training_data/images/real_85_22.jpg,training_data/masks/mask_85_22_1.jpg
training_data/images/real_85_23.jpg,training_data/masks/mask_85_23_0.jpg
